date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:05	312766/312766	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2003:43:31%20GMT	https://haliyikatma.com/assets/img/about/about-img-2-1.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/about/about-img-2-1.jpg	(from https://haliyikatma.com/)
17:47:05	61955/61955	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2003:43:41%20GMT	https://haliyikatma.com/assets/img/about/about-img-2-2.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/about/about-img-2-2.jpg	(from https://haliyikatma.com/)
17:47:06	2192/2192	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Mar%202025%2011:55:56%20GMT	https://haliyikatma.com/assets/img/shapes/about-line-shape.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/about-line-shape.png	(from https://haliyikatma.com/)
17:47:06	1087/1087	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Mar%202025%2011:05:22%20GMT	https://haliyikatma.com/assets/img/icon/right-mark-icon2.svg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/right-mark-icon2.svg	(from https://haliyikatma.com/)
17:47:06	64824/64824	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2003:55:59%20GMT	https://haliyikatma.com/assets/img/about/about-tab-2.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/about/about-tab-2.jpg	(from https://haliyikatma.com/)
17:47:06	2814/2814	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Mar%202025%2006:22:12%20GMT	https://haliyikatma.com/assets/img/icon/author-icon.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/author-icon.png	(from https://haliyikatma.com/)
17:47:06	8501/8501	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Mar%202025%2015:04:52%20GMT	https://haliyikatma.com/assets/img/shapes/about-shape-2-1.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/about-shape-2-1.png	(from https://haliyikatma.com/)
17:47:07	41220/41220	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Mar%202025%2006:38:06%20GMT	https://haliyikatma.com/assets/img/shapes/map-shape-1.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/map-shape-1.png	(from https://haliyikatma.com/)
17:47:07	15482/15482	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Mar%202025%2015:05:04%20GMT	https://haliyikatma.com/assets/img/shapes/about-shape-2-2.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/about-shape-2-2.png	(from https://haliyikatma.com/)
17:47:07	156493/156493	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2004:08:19%20GMT	https://haliyikatma.com/assets/img/gallery/gallery-img-2-1.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/gallery/gallery-img-2-1.jpg	(from https://haliyikatma.com/)
17:47:07	167828/167828	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2004:07:31%20GMT	https://haliyikatma.com/assets/img/gallery/gallery-img-2-3.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/gallery/gallery-img-2-3.jpg	(from https://haliyikatma.com/)
17:47:08	149000/149000	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2004:07:10%20GMT	https://haliyikatma.com/assets/img/gallery/gallery-img-2-4.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/gallery/gallery-img-2-4.jpg	(from https://haliyikatma.com/)
17:47:08	168868/168868	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2004:06:44%20GMT	https://haliyikatma.com/assets/img/gallery/gallery-img-2-5.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/gallery/gallery-img-2-5.jpg	(from https://haliyikatma.com/)
17:47:08	106718/106718	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2004:06:20%20GMT	https://haliyikatma.com/assets/img/gallery/gallery-img-2-6.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/gallery/gallery-img-2-6.jpg	(from https://haliyikatma.com/)
17:47:09	93715/93715	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2004:05:56%20GMT	https://haliyikatma.com/assets/img/gallery/gallery-img-2-7.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/gallery/gallery-img-2-7.jpg	(from https://haliyikatma.com/)
17:47:09	158744/158744	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2004:07:55%20GMT	https://haliyikatma.com/assets/img/gallery/gallery-img-2-2.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/gallery/gallery-img-2-2.jpg	(from https://haliyikatma.com/)
17:47:09	127145/127145	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2004:05:27%20GMT	https://haliyikatma.com/assets/img/gallery/gallery-img-2-8.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/gallery/gallery-img-2-8.jpg	(from https://haliyikatma.com/)
17:47:09	405925/405925	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2004:55:56%20GMT	https://haliyikatma.com/assets/img/bg/service-bg3.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/bg/service-bg3.jpg	(from https://haliyikatma.com/)
17:47:09	378/378	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2008%20Mar%202025%2009:55:04%20GMT	https://haliyikatma.com/assets/img/icon/arraw-left.svg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/arraw-left.svg	(from https://haliyikatma.com/)
17:47:10	395/395	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2008%20Mar%202025%2009:55:26%20GMT	https://haliyikatma.com/assets/img/icon/arraw-right.svg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/arraw-right.svg	(from https://haliyikatma.com/)
17:47:10	71525/71525	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:24:54%20GMT	https://haliyikatma.com/assets/img/service/slide-hali-yikama.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-hali-yikama.jpg	(from https://haliyikatma.com/)
17:47:10	258/258	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Mar%202025%2010:41:34%20GMT	https://haliyikatma.com/assets/img/shapes/angle-left.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/angle-left.png	(from https://haliyikatma.com/)
17:47:10	249/249	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Mar%202025%2010:50:52%20GMT	https://haliyikatma.com/assets/img/shapes/angle-right.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/angle-right.png	(from https://haliyikatma.com/)
17:47:10	38877/38877	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Mar%202025%2008:51:58%20GMT	https://haliyikatma.com/assets/img/shapes/service-shape-5.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/service-shape-5.png	(from https://haliyikatma.com/)
17:47:11	59592/59592	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:25:10%20GMT	https://haliyikatma.com/assets/img/service/slide-perde-yikama.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-perde-yikama.jpg	(from https://haliyikatma.com/)
17:47:11	53752/53752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:25:37%20GMT	https://haliyikatma.com/assets/img/service/slide-yatak-yikama.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-yatak-yikama.jpg	(from https://haliyikatma.com/)
17:47:11	52210/52210	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:26:19%20GMT	https://haliyikatma.com/assets/img/service/slide-yorgan-yikama.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-yorgan-yikama.jpg	(from https://haliyikatma.com/)
17:47:11	57521/57521	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:26:28%20GMT	https://haliyikatma.com/assets/img/service/slide-ev-temizligi.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-ev-temizligi.jpg	(from https://haliyikatma.com/)
17:47:12	28167/28167	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:26:08%20GMT	https://haliyikatma.com/assets/img/service/slide-koltuk-yikama.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-koltuk-yikama.jpg	(from https://haliyikatma.com/)
17:47:12	74950/74950	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:25:47%20GMT	https://haliyikatma.com/assets/img/service/slide-hali-tamiri.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-hali-tamiri.jpg	(from https://haliyikatma.com/)
17:47:12	96079/96079	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:24:35%20GMT	https://haliyikatma.com/assets/img/service/slide-yerinde-yikama.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-yerinde-yikama.jpg	(from https://haliyikatma.com/)
17:47:12	87736/87736	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:25:26%20GMT	https://haliyikatma.com/assets/img/service/slide-leke-cikartma.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-leke-cikartma.jpg	(from https://haliyikatma.com/)
17:47:12	49264/49264	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jun%202025%2016:25:58%20GMT	https://haliyikatma.com/assets/img/service/slide-hali-overlok.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/service/slide-hali-overlok.jpg	(from https://haliyikatma.com/)
17:47:13	6453/6453	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Feb%202025%2010:11:32%20GMT	https://haliyikatma.com/assets/img/shapes/line-shep.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/line-shep.png	(from https://haliyikatma.com/)
17:47:13	4121/4121	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Mar%202025%2016:51:34%20GMT	https://haliyikatma.com/assets/img/shapes/cleaning-shapes-1-2.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/cleaning-shapes-1-2.png	(from https://haliyikatma.com/)
17:47:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jun%202025%2014:47:13%20GMT	https://haliyikatma.com/assets/img/bg/book-bg-1-2.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/bg/book-bg-1-2.jpg	(from https://haliyikatma.com/)
17:47:14	32050/32050	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Mar%202025%2004:41:26%20GMT	https://haliyikatma.com/assets/img/shapes/map-shape-2.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/map-shape-2.png	(from https://haliyikatma.com/)
17:47:14	1586/1586	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Mar%202025%2006:15:06%20GMT	https://haliyikatma.com/assets/img/icon/counter-icon-2-1.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/counter-icon-2-1.png	(from https://haliyikatma.com/)
17:47:14	74365/74365	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Mar%202025%2014:48:00%20GMT	https://haliyikatma.com/assets/img/shapes/service-shape-man2.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/service-shape-man2.png	(from https://haliyikatma.com/)
17:47:14	736/736	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Mar%202025%2006:14:04%20GMT	https://haliyikatma.com/assets/img/icon/counter-icon-2-2.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/counter-icon-2-2.png	(from https://haliyikatma.com/)
17:47:14	967/967	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Mar%202025%2006:14:26%20GMT	https://haliyikatma.com/assets/img/icon/counter-icon-2-3.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/counter-icon-2-3.png	(from https://haliyikatma.com/)
17:47:14	955/955	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Mar%202025%2006:14:46%20GMT	https://haliyikatma.com/assets/img/icon/counter-icon-2-4.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/counter-icon-2-4.png	(from https://haliyikatma.com/)
17:47:15	78048/78048	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Mar%202025%2009:29:16%20GMT	https://haliyikatma.com/assets/img/shapes/counter-shape-3-1.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/counter-shape-3-1.png	(from https://haliyikatma.com/)
17:47:15	27239/27239	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Mar%202025%2009:29:46%20GMT	https://haliyikatma.com/assets/img/shapes/counter-shape-3-2.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/counter-shape-3-2.png	(from https://haliyikatma.com/)
17:47:15	41462/41462	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Feb%202025%2002:37:34%20GMT	https://haliyikatma.com/assets/img/bg/footer-bg-1-1.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/bg/footer-bg-1-1.jpg	(from https://haliyikatma.com/)
17:47:15	4663/4663	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Feb%202025%2004:40:16%20GMT	https://haliyikatma.com/assets/img/icon/call-icon.svg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/call-icon.svg	(from https://haliyikatma.com/)
17:47:16	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jun%202025%2014:47:16%20GMT	https://haliyikatma.com/tel+902126209991	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/tel+902126209991	(from https://haliyikatma.com/)
17:47:16	5150/5150	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Feb%202025%2007:28:32%20GMT	https://haliyikatma.com/assets/img/default/payment-img.svg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/default/payment-img.svg	(from https://haliyikatma.com/)
17:47:16	87533/87533	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Dec%202024%2004:57:34%20GMT	https://haliyikatma.com/assets/js/vendor/jquery-3.7.1.min.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/vendor/jquery-3.7.1.min.js	(from https://haliyikatma.com/)
17:47:16	42713/42713	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2008%20Apr%202025%2012:51:58%20GMT	https://haliyikatma.com/assets/js/slick.min.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/slick.min.js	(from https://haliyikatma.com/)
17:47:16	80678/80678	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/bootstrap.min.js	(from https://haliyikatma.com/)
17:47:17	20213/20213	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/jquery.magnific-popup.min.js	(from https://haliyikatma.com/)
17:47:17	5388/5388	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/imagesloaded.pkgd.min.js	(from https://haliyikatma.com/)
17:47:17	72214/72214	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202025%2010:28:06%20GMT	https://haliyikatma.com/assets/js/gsap.min.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/gsap.min.js	(from https://haliyikatma.com/)
17:47:17	42667/42667	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202025%2010:28:06%20GMT	https://haliyikatma.com/assets/js/ScrollTrigger.min.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/ScrollTrigger.min.js	(from https://haliyikatma.com/)
17:47:18	3972/3972	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202025%2010:28:06%20GMT	https://haliyikatma.com/assets/js/gsap-scroll-to-plugin.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/gsap-scroll-to-plugin.js	(from https://haliyikatma.com/)
17:47:18	18394/18394	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202025%2010:28:06%20GMT	https://haliyikatma.com/assets/js/SplitText.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/SplitText.js	(from https://haliyikatma.com/)
17:47:18	13013/13013	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202025%2010:28:06%20GMT	https://haliyikatma.com/assets/js/lenis.min.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/lenis.min.js	(from https://haliyikatma.com/)
17:47:18	8052/8052	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Jan%202025%2010:28:06%20GMT	https://haliyikatma.com/assets/js/wow.min.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/wow.min.js	(from https://haliyikatma.com/)
17:47:18	26156/26156	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20Jun%202025%2002:32:06%20GMT	https://haliyikatma.com/assets/js/main.js	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/js/main.js	(from https://haliyikatma.com/)
17:47:19	119584/119584	---M--	200	added ('OK')	font/woff2	date:Thu,%2023%20Jan%202025%2010:28:06%20GMT	https://haliyikatma.com/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-brands-400.woff2	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:19	132728/132728	---M--	200	added ('OK')	font/ttf	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-brands-400.ttf	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:19	188560/188560	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-duotone-900.woff2	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:20	571780/571780	---M--	200	added ('OK')	font/ttf	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-duotone-900.ttf	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:20	190440/190440	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-light-300.woff2	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:20	495060/495060	---M--	200	added ('OK')	font/ttf	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-light-300.ttf	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:20	174360/174360	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-regular-400.woff2	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:20	455680/455680	---M--	200	added ('OK')	font/ttf	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-regular-400.ttf	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:20	141600/141600	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-solid-900.woff2	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:21	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jun%202025%2014:47:21%20GMT	https://haliyikatma.com/assets/fonts/fa-thin-100.woff2	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-thin-100.woff2	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:21	388564/388564	---M--	200	added ('OK')	font/ttf	date:Mon,%2022%20Jul%202024%2018:26:42%20GMT	https://haliyikatma.com/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-solid-900.ttf	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:21	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jun%202025%2014:47:21%20GMT	https://haliyikatma.com/assets/fonts/fa-thin-100.ttf	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-thin-100.ttf	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:21	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jun%202025%2014:47:22%20GMT	https://haliyikatma.com/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-v4compatibility.woff2	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:22	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jun%202025%2014:47:22%20GMT	https://haliyikatma.com/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/fonts/fa-v4compatibility.ttf	(from https://haliyikatma.com/assets/css/fontawesome.min.css)
17:47:22	46399/46399	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2006:27:04%20GMT	https://haliyikatma.com/assets/img/shapes/about-shape-1-1.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/about-shape-1-1.png	(from https://haliyikatma.com/hakkimizda.html)
17:47:22	919333/919333	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jun%202025%2003:14:39%20GMT	https://haliyikatma.com/assets/img/breadcumb/breadcumb-bg.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/breadcumb/breadcumb-bg.png	(from https://haliyikatma.com/hakkimizda.html)
17:47:22	67926/67926	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2006:27:58%20GMT	https://haliyikatma.com/assets/img/shapes/about-shape-1-2.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/about-shape-1-2.png	(from https://haliyikatma.com/hakkimizda.html)
17:47:23	531740/531740	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Mar%202025%2005:14:16%20GMT	https://haliyikatma.com/assets/img/bg/client-bg1.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/bg/client-bg1.jpg	(from https://haliyikatma.com/hakkimizda.html)
17:47:23	709841/709841	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jun%202025%2003:31:23%20GMT	https://haliyikatma.com/assets/img/bg/video-bg1.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/bg/video-bg1.png	(from https://haliyikatma.com/hakkimizda.html)
17:47:24	46642/46642	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:30%20GMT	https://haliyikatma.com/zekeriyakoy-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-hali-yikama.html	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:24	45823/45823	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:30%20GMT	https://haliyikatma.com/zekeriyakoy-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-perde-yikama.html	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:24	46982/46982	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:30%20GMT	https://haliyikatma.com/zekeriyakoy-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-yatak-yikama.html	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:24	47465/47465	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:32%20GMT	https://haliyikatma.com/zekeriyakoy-yorgan-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-yorgan-yikama.html	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:24	46851/46851	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:29%20GMT	https://haliyikatma.com/zekeriyakoy-ev-temizligi.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-ev-temizligi.html	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:25	1783/1783	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Feb%202025%2011:51:56%20GMT	https://haliyikatma.com/assets/img/icon/service-icon-1-4.svg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/icon/service-icon-1-4.svg	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:25	47262/47262	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:30%20GMT	https://haliyikatma.com/zekeriyakoy-koltuk-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-koltuk-yikama.html	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:25	47497/47497	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:30%20GMT	https://haliyikatma.com/zekeriyakoy-hali-tamiri.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-hali-tamiri.html	(from https://haliyikatma.com/zekeriyakoy.html)
